Year,Als,Auv,Aux,Bea,Bor,Bur,Cha1,Cha2,Gai,Ger,HLV,IdF,Jur,Lan,LLV,Lux,Mar,NIt,NLo,NRv,Sav,Spa,SLo,SRv,Swi,VSE,VPC,GHDmean,GHDcore
1566,,,,,,11.078666666666663,,,,,,,-1.6618055555555884,,,,-20.891891891891873,,,,,0.988950276243088,,,-14.390365448505008,,,-4.975289190608544,-1.6558493909191725
1567,,,,,,-3.9213333333333367,,,,,,-14.999588477366274,-7.661805555555588,,,,,,,,,-2.011049723756912,,,-2.3903654485050083,,,-6.196828507703424,-3.1558493909191725
1568,,,,,,4.078666666666663,,,,,,-13.899588477366308,8.338194444444412,,,,-8.891891891891873,,,,,7.988950276243088,,,4.209634551495014,,,0.30399426159849935,4.144150609080839
1569,,,,,,-0.9213333333333367,,,,,,-6.399588477366308,7.338194444444412,,,,-10.891891891891873,,,,,,,,6.609634551494992,,,-0.8529969413304229,2.8441506090808275
1570,,,,,,8.078666666666663,,,,,,-1.3995884773663079,16.83819444444441,,,,,,,,,,,,9.209634551495014,,,8.181726796309945,8.644150609080839
1571,,,,,,,,,,,,-11.099588477366297,-16.66180555555559,,,,-26.891891891891873,,,,,,,-22.598630136986316,-15.790365448504986,,,-18.60845630206101,-19.19449779274565
1572,,,,,,-6.921333333333337,,,,,,-9.099588477366297,-12.161805555555588,,,,-12.891891891891873,,,,,11.988950276243088,,-11.19863013698631,-9.790365448504986,,,-7.153523509627901,-9.303442972941545
1573,,,,,,13.078666666666663,,,,,,6.600411522633692,13.338194444444412,,,,-1.8918918918918735,,,,,7.988950276243088,,-7.19863013698631,10.209634551495014,,,6.017905061800669,5.363223693725122
1574,,,,,,2.0786666666666633,,,,,,18.900411522633703,-5.161805555555588,,,,,,,,,3.988950276243088,,-16.19863013698631,-8.790365448504986,,,-0.8637954459172382,-7.636776306274878
1575,,,,,,-0.9213333333333367,,,,,,-8.699588477366262,0.3381944444444116,,,,-15.891891891891873,,,,,-2.011049723756912,,-18.19863013698631,-5.390365448505008,,,-7.2535235096278985,-8.170109639608219
1576,,,,,,10.078666666666663,,,,,,-1.3995884773663079,12.838194444444412,,,,,,,,,14.988950276243088,,-9.19863013698631,4.209634551495014,,,5.252871220749427,1.696557027058456
1577,,,,,,6.078666666666663,,,,,,-1.4995884773662738,8.338194444444412,,,,-12.391891891891873,,,,,5.988950276243088,,-15.898630136986299,-0.3903654485050083,,,-1.3963806524850415,-3.403442972941548
1578,,,,,,-5.921333333333337,,,,,,-15.599588477366297,-0.6618055555555884,,,,-13.891891891891873,,,,,-9.011049723756912,,-21.19863013698631,0.20963455149501442,,,-9.439237795342185,-8.97010963960821
1579,,,,,,12.078666666666663,,,,,,6.9004115226337035,19.33819444444441,-4.027225130890088,,,,,,,,-3.011049723756912,,-13.19863013698631,9.209634551495014,,,3.8985717419437833,1.01561148757132
1580,,,,,,4.078666666666663,,,-14.399999999999977,,,-2.799588477366285,4.338194444444412,,,,-20.891891891891873,,,,,2.988950276243088,,,-9.790365448504986,,,-5.210862061486994,-2.855849390919161
1581,,,,,,6.078666666666663,,,,,,27.600411522633692,9.338194444444412,,,,-12.891891891891873,,,,,-6.011049723756912,,-12.19863013698631,-2.8903654485050083,,,1.2893336332292376,-3.0034429729415515
1582,,,,,,1.0786666666666633,,,,,,3.5004115226337262,1.3381944444444116,,,,-12.891891891891873,,,,,2.988950276243088,,-11.19863013698631,-16.69036544850502,,,-4.553523509627902,-8.936776306274888
1583,,,,,,-14.921333333333337,,,,,,-15.799588477366285,-7.661805555555588,-9.027225130890088,,,,,,,,-10.011049723756912,,-21.19863013698631,-18.090365448504997,,,-13.81571397234193,-15.809388512428683
1584,,,,,,-0.9213333333333367,,,,,,-1.3995884773663079,-0.6618055555555884,,,,-4.8918918918918735,,,,,-7.011049723756912,,-15.19863013698631,-5.390365448505008,,,-5.06780922391362,-7.170109639608218
1585,,,,,,7.078666666666663,,,,,,18.300411522633738,4.338194444444412,-6.027225130890088,,,1.1081081081081265,,,,,11.988950276243088,,-10.598630136986287,1.2096345514950144,,,3.4247637877143333,-2.0843885124286743
1586,,,,,0.9933333333333394,5.078666666666663,,,,,,16.100411522633692,7.338194444444412,,,,,,,,,-6.011049723756912,,-12.098630136986287,-7.390365448505008,,,0.5729372368328427,-3.354248896372823
1587,,,,,5.993333333333339,15.078666666666663,,,,,,23.600411522633692,18.83819444444441,,,,8.108108108108127,,,,,-11.011049723756912,,-4.19863013698631,-2.8903654485050083,,,6.68983359574225,3.495751103627171
1588,,,,,-1.0066666666666606,-1.9213333333333367,,,,,,6.100411522633692,1.3381944444444116,-13.227225130890076,,,-6.8918918918918735,,,,,-7.011049723756912,,-16.19863013698631,-2.3903654485050083,,,-4.5787284849946746,-6.948844143276278
1589,,,,,,-1.9213333333333367,,,-3.3999999999999773,,,2.0004115226337262,-1.6618055555555884,,,,-7.8918918918918735,,,,,-2.011049723756912,,-16.19863013698631,-12.590365448504997,,,-5.459333070924409,-10.236776306274882
1590,,,,,,-13.921333333333337,,,,,,-6.199588477366262,-15.161805555555588,,,,,,,,,1.988950276243088,,-11.598630136986287,-23.39036544850501,,,-11.3804621125839,-16.303442972941543
1591,,,,,7.493333333333339,5.078666666666663,,,,,,5.100411522633692,3.3381944444444116,,,,-7.8918918918918735,,,,,2.988950276243088,,-13.298630136986304,-0.7903654485049856,,,0.2523335957422539,-0.3792488963728218
1592,,,,,0.9933333333333394,6.078666666666663,,,,,,8.600411522633692,10.838194444444412,,,,,,,,,1.988950276243088,,-14.19863013698631,3.6096345514949917,,,2.5586515225471254,-0.8792488963728289
1593,,,,,7.493333333333339,5.078666666666663,,,,,,8.800411522633738,8.838194444444412,,,,,,,,,-5.011049723756912,,-17.098630136986316,1.2096345514950144,,,1.3300800939757056,-0.8292488963728246
1594,,,,,21.79333333333335,3.0786666666666633,,,,,,,4.838194444444412,,,,3.1081081081081265,,,,,-4.011049723756912,,-17.19863013698631,5.009634551494969,,,2.3740367490434715,3.1707511036271683
1595,,,,,3.4933333333333394,-1.9213333333333367,,,-12.399999999999977,,,12.900411522633703,6.338194444444412,,,,5.1081081081081265,,,,,-9.011049723756912,,-10.398630136986299,-0.49036544850503105,,,-0.7090368037846638,-2.3292488963728317
1596,,,,,11.29333333333335,7.078666666666663,,,,,,8.900411522633703,12.338194444444412,,,,9.108108108108127,,,,,11.988950276243088,,-9.898630136986299,5.209634551495014,,,7.002333595742257,3.4207511036271825
1597,,,,,15.49333333333334,16.078666666666663,,,,,,25.600411522633692,19.33819444444441,,,,7.1081081081081265,,,,,3.988950276243088,,-7.598630136986287,2.2096345514950144,,,10.277333595742256,6.5457511036271825
1598,,,,,5.493333333333339,-3.9213333333333367,,,-3.3999999999999773,,,10.600411522633692,6.338194444444412,,,,,,,,,-6.011049723756912,,-11.398630136986299,-7.790365448504986,,,-1.2611799177712584,-4.40424889637282
1599,,,,,-5.506666666666661,-15.921333333333337,,,,,,-22.499588477366274,-13.661805555555588,,,,,,,,,-10.011049723756912,,-26.098630136986316,-19.39036544850501,-16.34210526315792,,-16.178943075666,-16.72924889637283
1600,,,,,25.49333333333334,17.078666666666663,,,,,17.5181818181818,22.500411522633726,21.83819444444441,,,,,,,,,-8.011049723756912,,-9.098630136986287,6.209634551495014,4.657894736842081,0.6707547169811505,9.885739192983499,9.920751103627182
1601,,,,,9.49333333333334,11.078666666666663,,,,,,2.5004115226337262,14.838194444444412,4.972774869109912,,,,,,,,10.988950276243088,,4.001369863013679,2.409634551495003,,-5.3292452830188495,6.1060100271023305,6.391155856723719
1602,,,,,-2.5066666666666606,-3.9213333333333367,,,,,,,-2.6618055555555884,,,,-12.391891891891873,,,,,-6.011049723756912,,-13.798630136986304,-15.890365448505008,,-0.3292452830188495,-7.188873504964317,-9.029248896372827
1603,,,,,-5.206666666666649,-13.921333333333337,,,,,,6.500411522633726,-14.661805555555588,,,,-12.891891891891873,,,,,-10.011049723756912,,-21.598630136986316,-25.790365448504986,-12.342105263157919,-4.3292452830188495,-11.42526817802387,-16.62924889637282
1604,,,,,,-5.921333333333337,,,,,,-8.499588477366274,0.3381944444444116,-17.627225130890054,,,-5.3918918918918735,,,,,-5.011049723756912,,-13.998630136986321,-13.390365448505008,,-9.32924528301885,-8.75901499792269,-12.73438851242868
1605,,,,,7.493333333333339,-6.921333333333337,,,,,,10.500411522633726,0.3381944444444116,-12.627225130890054,,,-3.8918918918918735,,,,,,,-10.898630136986299,-16.590365448504997,,-6.3292452830188495,-4.325194658245993,-7.908844143276269
1606,,,,,19.49333333333334,9.078666666666663,,,,,,,12.838194444444412,,,,2.1081081081081265,,,,,-13.011049723756912,,-10.598630136986287,6.209634551495014,,12.67075471698115,4.848626495035688,6.0457511036271825
1607,,,,,3.4933333333333394,-2.9213333333333367,,,,,,,-2.6618055555555884,,,,-9.891891891891873,,,,,-8.011049723756912,,-25.49863013698632,-8.890365448505008,2.6578947368420813,-6.3292452830188495,-6.450343700319163,-8.454248896372832
1608,,,,,16.49333333333334,5.078666666666663,,,,,,,14.338194444444412,-12.227225130890076,,,2.1081081081081265,,,,,-0.011049723756912044,,-9.098630136986287,1.2096345514950144,,-7.3292452830188495,1.1735318699328257,0.29115585672373073
1609,,,,,-4.506666666666661,1.0786666666666633,,,,,,-10.499588477366274,2.3381944444444116,-6.427225130890065,,,5.1081081081081265,,,,,4.988950276243088,,-12.098630136986287,-4.790365448504986,4.657894736842081,-9.32924528301885,-2.679991537375341,-5.348844143276267
1610,,,,,1.2933333333333508,-6.921333333333337,,,,,,,-5.661805555555588,-15.527225130890088,,,-9.891891891891873,,,,,-6.011049723756912,,-13.598630136986316,-20.790365448504986,-2.3421052631579187,-27.32924528301885,-10.678031843376251,-11.108844143276276
1611,,,,,-7.006666666666661,-12.921333333333337,,,,3.691919191919169,,,-9.661805555555588,,,,-13.891891891891873,,,,,-4.011049723756912,,-14.998630136986321,-23.790365448504986,,13.67075471698115,-7.657674316421707,-14.679248896372826
1612,,,,,6.993333333333339,5.078666666666663,,,-2.3999999999999773,9.691919191919169,6.518181818181802,3.5004115226337262,7.838194444444412,-15.627225130890054,,,-1.8918918918918735,,,,,-0.011049723756912044,,-6.998630136986321,-5.590365448504997,,6.6707547169811505,1.059407643240779,-3.228844143276274
1613,,,,,7.993333333333339,-1.9213333333333367,,,,,,-6.5995884773662965,1.8381944444444116,-9.627225130890054,,,3.1081081081081265,,,,,-3.011049723756912,,-7.798630136986333,-4.790365448504986,3.6578947368420813,4.6707547169811505,-1.1345369919208006,-3.228844143276274
1614,,,,,,9.078666666666663,,,,13.691919191919169,,-2.5995884773662965,19.83819444444441,-2.1272251308900536,,,6.1081081081081265,,,,,-11.011049723756912,,-7.298630136986333,0.20963455149501442,,9.67075471698115,3.556078421061494,-0.03438851242867713
1615,,,,,1.4933333333333394,-4.921333333333337,,,,-10.308080808080831,,-1.4995884773662738,-8.661805555555588,-13.427225130890065,,,-1.8918918918918735,,,,,-19.011049723756912,,-12.598630136986287,-15.390365448505008,-1.3421052631579187,1.6707547169811505,-7.157332309934134,-8.968844143276272
1616,,,,,4.493333333333339,-13.921333333333337,,,,-23.30808080808083,,,-22.16180555555559,-18.52722513089006,,,-2.8918918918918735,,,,,-16.011049723756912,,-20.098630136986316,-25.790365448504986,,-17.32924528301885,-15.554629397868542,-14.768844143276272
1617,,,,,-1.5066666666666606,6.078666666666663,,,,,,4.500411522633726,6.838194444444412,-13.627225130890054,,,2.1081081081081265,,,,,0.988950276243088,,-11.598630136986287,10.909634551495003,3.6578947368420813,-4.3292452830188495,0.36546300807920445,-1.948844143276267
1618,,,,,9.99333333333334,9.078666666666663,,,,11.691919191919169,,1.9004115226337035,13.338194444444412,-4.627225130890054,,,,,,,,-3.011049723756912,,-2.9986301369863213,3.2096345514950144,5.657894736842081,-8.32924528301885,3.2639912884256588,2.9311558567237284
1619,,,,,,-0.9213333333333367,,,,,2.5181818181818016,-5.499588477366274,4.338194444444412,-15.627225130890054,,,0.10810810810812654,,,,,0.988950276243088,,-14.598630136986316,-13.790365448504986,-0.34210526315791867,-3.3292452830188495,-4.195914402389119,-11.234388512428673
1620,,,,,12.99333333333334,2.0786666666666633,,,,9.691919191919169,6.518181818181802,,3.3381944444444116,-11.527225130890088,,,-0.8918918918918735,,,,,-1.011049723756912,,-7.898630136986299,-0.3903654485050083,-0.34210526315791867,-0.3292452830188495,1.019148548028203,-0.9488441432762784
1621,,,,,18.99333333333334,19.078666666666663,,,,11.691919191919169,20.5181818181818,,22.33819444444441,-7.427225130890065,,,11.608108108108127,,,,,7.988950276243088,,-1.5986301369862872,20.10963455149499,1.6578947368420813,-5.3292452830188495,9.969148548028206,9.83115585672373
1622,,,,,,-2.9213333333333367,,,,-0.30808080808083105,0.5181818181818016,,3.3381944444444116,,,,6.1081081081081265,,,,,-15.011049723756912,,-11.098630136986287,-2.3903654485050083,-5.342105263157919,-12.32924528301885,-3.9436325626104805,-5.470109639608211
1623,,,,,-1.0066666666666606,-11.921333333333337,,,,-4.308080808080831,-0.48181818181819835,,-2.6618055555555884,-9.327225130890042,,,2.1081081081081265,-2.4601226993864884,,,,-2.011049723756912,,-9.19863013698631,-8.890365448505008,-9.342105263157919,-27.32924528301885,-6.679256932542155,-8.068844143276271
1624,,,,,,-11.921333333333337,,,,-5.308080808080831,-15.481818181818198,-11.799588477366285,-11.161805555555588,-12.927225130890065,,,-5.8918918918918735,,,,,-10.011049723756912,,-11.098630136986287,-18.790365448504986,-6.342105263157919,-25.32924528301885,-12.171928269530094,-13.684388512428669
1625,,,,,,6.078666666666663,,,,,8.518181818181802,,8.338194444444412,-7.127225130890054,,,-0.8918918918918735,,,,,-3.011049723756912,,-6.298630136986333,-2.7903654485049856,,-0.3292452830188495,0.2762928126937633,-2.534388512428677
1626,,,,,13.49333333333334,0.07866666666666333,,,,1.691919191919169,9.518181818181802,,1.3381944444444116,-9.527225130890088,,,,,,,,7.988950276243088,,-11.998630136986321,-10.790365448504986,15.657894736842081,-18.32924528301885,-0.07984777561542634,-3.7488441432762785
1627,,,,,,17.078666666666663,,,,16.69191919191917,18.5181818181818,,27.33819444444441,4.072774869109935,,,12.108108108108127,8.539877300613512,,,,7.988950276243088,,4.80136986301369,8.209634551495014,,-10.32924528301885,10.456221073343324,8.540611487571326
1628,,,,,,18.278666666666652,,,,20.69191919191917,-7.481818181818198,,23.33819444444441,3.1727748691099578,,,-0.39189189189187346,10.539877300613512,,,,-1.011049723756912,,7.001369863013679,26.10963455149499,17.65789473684208,-17.32924528301885,8.381360545301552,13.64061148757132
1629,,,,,3.9933333333333394,0.07866666666666333,,,,-12.308080808080831,-1.4818181818181984,,,0.8727748691099464,,,1.1081081081081265,,,,,10.988950276243088,,-5.998630136986321,-21.790365448504986,3.6578947368420813,-22.32924528301885,-3.9280374425550857,-4.568844143276271
1630,,,,,,-6.921333333333337,,,,-6.308080808080831,,,-7.661805555555588,-7.327225130890042,,,-6.8918918918918735,,,,,,,-9.098630136986287,-12.790365448504986,,16.67075471698115,-5.041072198532724,-9.034388512428663
1631,,,,,,-6.921333333333337,,,,-4.308080808080831,,,-2.6618055555555884,-11.927225130890065,,,-4.8918918918918735,,,,,,,-13.19863013698631,-16.69036544850502,-7.342105263157919,,-8.492679696050118,-12.184388512428683
1632,,,,,,8.078666666666663,,,,12.691919191919169,,,8.338194444444412,2.7727748691099237,,,5.1081081081081265,,,,,,,-4.098630136986287,6.209634551495014,,,5.585809670679574,3.2406114875713286
1633,,,,,10.49333333333334,10.078666666666663,,,3.6000000000000227,,,,10.838194444444412,-2.6272251308900536,,,10.108108108108127,,,,,14.988950276243088,,-6.598630136986287,-2.6903654485050197,10.657894736842081,,5.884892684925637,1.7311558567237284
1634,,,,,,6.078666666666663,,,,12.691919191919169,,,,-6.727225130890076,,,2.1081081081081265,-3.4601226993864884,,,,-2.011049723756912,,-6.19863013698631,-10.790365448504986,3.6578947368420813,,-0.5167560484431925,-4.409388512428677
1635,,,,,,-1.9213333333333367,,,,11.691919191919169,,,2.3381944444444116,-12.827225130890042,,,-12.891891891891873,,,,,-10.011049723756912,,-11.19863013698631,-7.790365448504986,-12.342105263157919,,-6.105831921350866,-8.434388512428669
1636,,,,,,-21.921333333333337,,,,-6.308080808080831,,,,-13.127225130890054,,,0.10810810810812654,,,,,-9.011049723756912,,-14.098630136986316,-18.090365448504997,,,-11.778368067634903,-16.809388512428676
1637,,,,,,-23.921333333333337,,,,-15.308080808080831,-23.4818181818182,,,-17.627225130890054,,,-22.891891891891873,,,,,-6.011049723756912,,-23.19863013698631,-15.890365448505008,,,-18.541299331907815,-20.159388512428677
1638,,,,,,-16.921333333333337,,,,,,,-21.66180555555559,-11.627225130890054,,,-5.8918918918918735,,,,,1.988950276243088,,-20.19863013698631,-13.790365448504986,,,-12.586043031559866,-15.634388512428671
1639,,,,,,-6.921333333333337,,,,,,,3.3381944444444116,-12.627225130890054,,,-9.391891891891873,,,,,-6.011049723756912,,-11.19863013698631,-7.790365448504986,,,-7.228900174417008,-9.634388512428671
1640,,,,,9.49333333333334,5.078666666666663,,,2.6000000000000227,,,,13.338194444444412,-10.127225130890054,,,3.1081081081081265,,,,,4.988950276243088,,-12.19863013698631,-4.69036544850502,,,1.2878924569349186,-2.488844143276276
1641,,,,,,6.078666666666663,,,3.1000000000000227,3.691919191919169,,,7.338194444444412,-7.627225130890054,,,7.1081081081081265,9.539877300613512,,,,-4.011049723756912,,-7.998630136986321,-0.590365448504997,5.657894736842081,,2.026126364405064,-2.534388512428677
1642,,,,,,6.078666666666663,,,15.600000000000023,,,,7.838194444444412,2.3727748691099464,,,10.608108108108127,,,,,-3.011049723756912,,5.80136986301369,3.2096345514950144,9.657894736842081,,6.461732612880338,4.3656114875713286
1643,,,,,,4.078666666666663,,,,3.691919191919169,,,11.338194444444412,-4.627225130890054,,,5.6081081081081265,,,,,-1.011049723756912,,-7.19863013698631,5.109634551494992,,,2.123702246375011,-0.6593885124286771
1644,,,,,,-10.921333333333337,,,,14.691919191919169,,-9.799588477366285,-13.661805555555588,-8.027225130890088,,,0.6081081081081265,10.539877300613512,,,,-0.011049723756912044,,-6.998630136986321,-12.390365448505008,,,-3.5970093205752733,-9.584388512428689
1645,,,,,,-15.921333333333337,,,-8.399999999999977,-5.308080808080831,,,-6.661805555555588,-13.727225130890076,,,,,,,,-0.011049723756912044,,-17.99863013698632,-13.890365448505008,,,-10.239811267138506,-15.384388512428686
1646,,,,,,-9.921333333333337,,,-2.3999999999999773,-1.308080808080831,,,-0.6618055555555884,-14.727225130890076,,,-3.3918918918918735,,,,,-17.011049723756912,,-13.19863013698631,-1.590365448504997,-9.342105263157919,,-7.355248729215782,-9.85938851242868
1647,,,,,,-8.921333333333337,,,,3.691919191919169,-2.4818181818181984,,-1.6618055555555884,-10.127225130890054,,,0.10810810810812654,,,,,-4.011049723756912,,-10.098630136986287,-1.8903654485050083,-2.3421052631579187,,-3.773430547397601,-7.7593885124286714
1648,,,,,-0.006666666666660603,5.078666666666663,,,,6.691919191919169,6.518181818181802,,4.338194444444412,-0.6272251308900536,,,-0.39189189189187346,,,,,3.988950276243088,,-1.4986301369863213,3.1096345514949917,,,2.7201133122515215,1.211155856723724
1649,,,,,,11.078666666666663,,,9.600000000000023,4.691919191919169,,,11.338194444444412,0.3727748691099464,,,6.1081081081081265,,,,,-3.011049723756912,,-3.9986301369863213,12.009634551494969,7.657894736842081,,5.584751270784215,4.865611487571314
1650,,,,,10.49333333333334,,,,7.600000000000023,-0.30808080808083105,,,6.638194444444423,-9.727225130890076,,,-7.8918918918918735,-5.460122699386488,,,,-5.011049723756912,,-10.498630136986321,6.109634551494992,-6.342105263157919,,-1.3089039386252403,-0.9057218457620166
1651,,,,,,-4.921333333333337,,,-11.399999999999977,,,-4.799588477366285,-2.1618055555555884,-14.127225130890054,,,-4.8918918918918735,,,,,-9.011049723756912,,-20.99863013698632,-9.890365448505008,,,-9.133543299809483,-12.48438851242868
1652,,,,,,-5.921333333333337,,,10.600000000000023,-4.308080808080831,,,2.8381944444444116,-3.7272251308900763,,,,,,,,-3.011049723756912,,-5.19863013698631,-4.790365448504986,10.657894736842081,,-0.31784393336288175,-4.909388512428677
1653,,,,,-0.5066666666666606,-15.921333333333337,,,-3.3999999999999773,,10.518181818181802,,-8.661805555555588,-7.627225130890054,,,-12.391891891891873,,,,,-8.011049723756912,,-13.19863013698631,-11.790365448504986,-14.342105263157919,,-7.757535575687438,-9.80884414327627
1654,,,,,,5.078666666666663,,,2.6000000000000227,5.691919191919169,12.518181818181802,,6.938194444444434,-3.5272251308900877,,,6.1081081081081265,,,,,2.988950276243088,,-9.998630136986321,4.409634551495003,,,3.28077997891819,-1.0093885124286857
1655,,,,,,-3.9213333333333367,,,,-28.30808080808083,1.5181818181818016,,-1.6618055555555884,-13.127225130890054,,,,,,,,-3.011049723756912,,-5.998630136986321,-4.590365448504997,,,-7.38753853986578,-6.909388512428677
1656,,,,,,0.07866666666666333,,,-2.3999999999999773,6.691919191919169,0.5181818181818016,-0.7995884773662851,4.138194444444423,,,,-3.8918918918918735,,,,,0.988950276243088,,-10.798630136986333,-3.990365448505031,,,-0.9464563557294354,-4.9034429729415665
1657,,,,,,-4.921333333333337,,,,-5.308080808080831,-8.481818181818198,,,-4.027225130890088,,,2.1081081081081265,,,,,-6.011049723756912,,-11.19863013698631,-9.590365448504997,,,-5.928799331907818,-7.434388512428683
1658,,,,,,2.0786666666666633,,,-9.399999999999977,,4.518181818181802,8.200411522633715,2.3381944444444116,0.572774869109935,,,-3.8918918918918735,,,,,6.988950276243088,,,0.6096345514949917,,,1.3349913618758618,1.0870253624238633
1659,,,,,,-16.921333333333337,,,-11.399999999999977,,,-13.799588477366285,-13.161805555555588,-14.427225130890065,,,-7.8918918918918735,,,,,-3.011049723756912,,-21.098630136986316,-17.39036544850501,,,-13.233543299809485,-17.45938851242868
1660,,,,,,-17.921333333333337,,,-7.399999999999977,,,,-12.061805555555566,-13.927225130890065,,,-12.891891891891873,,,,,-6.011049723756912,,,-16.19036544850502,-12.342105263157919,,-12.343222043386334,-16.01297463757614
1661,,,,,,-14.921333333333337,,,,-7.308080808080831,,-2.799588477366285,-13.661805555555588,-7.527225130890088,,,-10.891891891891873,,,,,0.988950276243088,,-17.19863013698631,-5.19036544850502,-10.342105263157919,,-8.885207576952416,-11.209388512428689
1662,,,,,-6.506666666666661,-4.921333333333337,,,,2.691919191919169,,,1.3381944444444116,-8.427225130890065,,,2.1081081081081265,,,,,-2.011049723756912,,-11.798630136986333,2.1096345514949917,,,-2.8241165217407342,-5.908844143276281
1663,,,,,2.4933333333333394,11.078666666666663,,,,,,,0.3381944444444116,2.4727748691099123,,,2.6081081081081265,,,,,3.988950276243088,,-0.6986301369863099,6.80963455149498,,,3.6363790140517764,4.431155856723717
1664,,,,,,-6.921333333333337,,,,-0.30808080808083105,,,-0.6618055555555884,-5.727225130890076,,,-2.8918918918918735,,,,,-5.011049723756912,,-10.19863013698631,-5.390365448505008,,,-4.638797753624992,-7.059388512428683
1665,,,,,-4.506666666666661,-11.921333333333337,,,,-4.308080808080831,,-6.799588477366285,-2.6618055555555884,-6.027225130890088,,,5.1081081081081265,,,,,,,,-9.090365448504997,,,-5.0258696640362075,-7.8863976448487705
1666,,,,,-13.20666666666665,-16.921333333333337,,,,3.691919191919169,,,-10.861805555555577,-4.627225130890054,,,-9.891891891891873,,,,,,,-9.19863013698631,-6.590365448504997,-5.342105263157919,,-8.105344915007505,-10.108844143276269
1667,,,,,,1.0786666666666633,,,8.600000000000023,-11.308080808080831,0.5181818181818016,4.200411522633715,6.938194444444434,4.672774869109958,,,10.108108108108127,,,,,,,-0.4986301369863213,8.009634551494969,1.6578947368420813,,3.0888323429467834,3.315611487571317
1668,,,,,,-6.921333333333337,,,7.600000000000023,-1.308080808080831,,,2.138194444444423,-7.527225130890088,,,-4.8918918918918735,,,,,,,-9.69863013698631,-7.790365448504986,-8.342105263157919,,-4.082381952044544,-7.98438851242868
1669,,,,,,-13.921333333333337,,,,-8.308080808080831,,-9.799588477366285,-14.661805555555588,-9.027225130890088,,,-3.8918918918918735,,,,,-8.011049723756912,,-9.69863013698631,-5.590365448504997,,,-9.212218945151802,-9.559388512428683
1670,,,,,,-4.921333333333337,,,-1.3999999999999773,-8.308080808080831,,,-3.361805555555577,-12.327225130890042,,,-6.8918918918918735,,,,,-0.011049723756912044,,-13.19863013698631,-0.990365448505031,,,-5.712264669888877,-7.85938851242868
1671,,,,,,-10.921333333333337,,,,-8.308080808080831,,,-9.061805555555566,-4.927225130890065,,,5.1081081081081265,,,,,-5.011049723756912,,-8.998630136986321,-4.69036544850502,-12.342105263157919,,-6.572498588017538,-7.384388512428686
1672,,,,,,2.0786666666666633,,,6.600000000000023,4.691919191919169,,,7.938194444444434,-3.0272251308900877,,,4.1081081081081265,,,,,-7.011049723756912,,-3.4986301369863213,-2.590365448504997,,,1.0321797745555665,-1.7593885124286857
1673,,,,,,8.078666666666663,,,14.600000000000023,,7.518181818181802,5.200411522633715,24.138194444444423,7.372774869109946,,,9.108108108108127,,,,,2.988950276243088,,5.001369863013679,13.209634551495014,,,9.721629211989647,8.415611487571326
1674,,,,,,-6.921333333333337,,,,,0.5181818181818016,2.200411522633715,-0.6618055555555884,-4.627225130890054,,,0.10810810810812654,,,,,-1.011049723756912,,-6.19863013698631,4.409634551495003,2.6578947368420813,,-0.9525813143261473,-3.3343885124286743
1675,,,,,33.99333333333334,17.078666666666663,,,24.100000000000023,15.691919191919169,22.5181818181818,24.200411522633715,28.33819444444441,12.272774869109924,,,,,,,,14.988950276243088,,14.80136986301369,20.80963455149498,18.65789473684208,,20.620944272823575,19.79115585672372
1676,,,,,,-15.921333333333337,,,-10.399999999999977,-14.308080808080831,-13.481818181818198,-20.799588477366285,-15.361805555555577,-1.5272251308900877,,,-0.8918918918918735,,,,,-5.011049723756912,,-1.7986301369863327,-14.090365448504997,,,-10.326526244380402,-8.334388512428689
1677,,,,,,0.07866666666666333,,,-3.3999999999999773,1.691919191919169,-2.4818181818181984,1.2004115226337149,2.9381944444444343,-4.627225130890054,,,-2.8918918918918735,,,,,-3.011049723756912,,-1.2986301369863327,4.409634551495003,3.6578947368420813,,-0.3111578292785235,-0.35938851242868
1678,,,,,,-6.921333333333337,,,-2.3999999999999773,,-3.4818181818181984,,-4.061805555555566,0.572774869109935,,,-3.8918918918918735,,,,,12.988950276243088,,-2.9986301369863213,-6.490365448505031,,,-1.8537910447485868,-3.9593885124286885
1679,,,,,,-0.9213333333333367,,,-4.399999999999977,-4.308080808080831,-0.48181818181819835,5.200411522633715,-0.06180555555556566,-1.927225130890065,,,2.1081081081081265,,,,,1.988950276243088,,-0.19863013698630994,-9.090365448504997,,,-1.0992535171076683,-3.034388512428677
1680,,,,,,-15.921333333333337,,,-5.399999999999977,-5.308080808080831,-8.481818181818198,-13.799588477366285,-10.061805555555566,-5.627225130890054,,,-5.8918918918918735,,,,,5.988950276243088,,-7.298630136986333,-1.590365448504997,-1.3421052631579187,,-6.22782449594519,-7.60938851242868
1681,,,,,,-17.921333333333337,,,,-3.308080808080831,-3.4818181818181984,-8.799588477366285,-12.661805555555588,-7.327225130890042,,,-0.8918918918918735,,,,,-4.011049723756912,,-8.098630136986287,-4.590365448504997,,,-7.109178868818435,-9.484388512428666
1682,,,,,,1.0786666666666633,,,,2.691919191919169,,,9.338194444444412,0.8727748691099464,,,-0.8918918918918735,,,,,2.988950276243088,,-0.6986301369863099,14.209634551495014,,,3.6987022463750137,3.8656114875713286
